x,AM0,AM0C,AM15,AM15C,
150.5,0.000087,0.000087,0,0,\\
151.5,0.0000927,0.0001797,0,0,\\
152.5,0.0001163,0.000296,0,0,\\
153.5,0.0001299,0.0004259,0,0,\\
154.5,0.0002059,0.0006318,0,0,\\
155.5,0.0002144,0.0008462,0,0,\\
156.5,0.0001847,0.0010309,0,0,\\
157.5,0.0001717,0.0012026,0,0,\\
158.5,0.0001675,0.0013701,0,0,\\
159.5,0.0001754,0.0015455,0,0,\\
160.5,0.0001934,0.0017389,0,0,\\
161.5,0.0002228,0.0019617,0,0,\\
162.5,0.0002519,0.0022136,0,0,\\
163.5,0.0002841,0.0024977,0,0,\\
164.5,0.0002973,0.002795,0,0,\\
165.5,0.0004302,0.0032252,0,0,\\
166.5,0.0003989,0.0036241,0,0,\\
167.5,0.0003875,0.0040116,0,0,\\
168.5,0.0004556,0.0044672,0,0,\\
169.5,0.0005877,0.0050549,0,0,\\
170.5,0.0006616,0.0057165,0,0,\\
171.5,0.000688,0.0064045,0,0,\\
172.5,0.0007252,0.0071297,0,0,\\
173.5,0.0007645,0.0078942,0,0,\\
174.5,0.0009067,0.0088009,0,0,\\
175.5,0.001079,0.0098799,0,0,\\
176.5,0.00122,0.0110999,0,0,\\
177.5,0.001403,0.0125029,0,0,\\
178.5,0.001538,0.0140409,0,0,\\
179.5,0.001576,0.0156169,0,0,\\
180.5,0.001831,0.0174479,0,0,\\
181.5,0.002233,0.0196809,0,0,\\
182.5,0.002243,0.0219239,0,0,\\
183.5,0.002244,0.0241679,0,0,\\
184.5,0.002066,0.0262339,0,0,\\
185.5,0.002311,0.0285449,0,0,\\
186.5,0.0027,0.0312449,0,0,\\
187.5,0.003009,0.0342539,0,0,\\
188.5,0.003291,0.0375449,0,0,\\
189.5,0.003569,0.0411139,0,0,\\
190.5,0.003764,0.0448779,0,0,\\
191.5,0.004165,0.0490429,0,0,\\
192.5,0.004113,0.0531559,0,0,\\
193.5,0.003808,0.0569639,0,0,\\
194.5,0.00521,0.0621739,0,0,\\
195.5,0.005427,0.0676009,0,0,\\
196.5,0.006008,0.0736089,0,0,\\
197.5,0.006191,0.0797999,0,0,\\
198.5,0.006187,0.0859869,0,0,\\
199.5,0.006664,0.0926509,0,0,\\
200.5,0.007326,0.0999769,0,0,\\
201.5,0.008023,0.1079999,0,0,\\
202.5,0.008261,0.1162609,0,0,\\
203.5,0.009217,0.1254779,0,0,\\
204.5,0.01025,0.1357279,0,0,\\
205.5,0.01054,0.1462679,0,0,\\
206.5,0.01108,0.1573479,0,0,\\
207.5,0.01265,0.1699979,0,0,\\
208.5,0.01505,0.1850479,0,0,\\
209.5,0.02138,0.2064279,0,0,\\
210.5,0.02792,0.2343479,0,0,\\
211.5,0.03354,0.2678879,0,0,\\
212.5,0.0313,0.2991879,0,0,\\
213.5,0.03315,0.3323379,0,0,\\
214.5,0.04003,0.3723679,0,0,\\
215.5,0.03615,0.4085179,0,0,\\
216.5,0.03227,0.4407879,0,0,\\
217.5,0.03529,0.4760779,0,0,\\
218.5,0.04437,0.5204479,0,0,\\
219.5,0.04692,0.5673679,0,0,\\
220.5,0.04733,0.6146979,0,0,\\
221.5,0.03958,0.6542779,0,0,\\
222.5,0.04965,0.7039279,0,0,\\
223.5,0.06301,0.7669379,0,0,\\
224.5,0.05897,0.8259079,0,0,\\
225.5,0.05229,0.8781979,0,0,\\
226.5,0.0394,0.9175979,0,0,\\
227.5,0.03992,0.9575179,0,0,\\
228.5,0.05195,1.0094679,0,0,\\
229.5,0.04771,1.0571779,0,0,\\
230.5,0.05212,1.1092979,0,0,\\
231.5,0.05097,1.1602679,0,0,\\
232.5,0.05326,1.2135279,0,0,\\
233.5,0.04474,1.2582679,0,0,\\
234.5,0.03897,1.2972379,0,0,\\
235.5,0.05142,1.3486579,0,0,\\
236.5,0.04859,1.3972479,0,0,\\
237.5,0.04844,1.4456879,0,0,\\
238.5,0.04196,1.4876479,0,0,\\
239.5,0.04412,1.5317679,0,0,\\
240.5,0.03956,1.5713279,0,0,\\
241.5,0.05148,1.6228079,0,0,\\
242.5,0.0706,1.6934079,0,0,\\
243.5,0.06653,1.7599379,0,0,\\
244.5,0.06097,1.8209079,0,0,\\
245.5,0.04939,1.8702979,0,0,\\
246.5,0.0504,1.9206979,0,0,\\
247.5,0.0555,1.9761979,0,0,\\
248.5,0.04565,2.0218479,0,0,\\
249.5,0.05638,2.0782279,0,0,\\
250.5,0.0601,2.1383279,0,0,\\
251.5,0.04601,2.1843379,0,0,\\
252.5,0.04155,2.2258879,0,0,\\
253.5,0.05155,2.2774379,0,0,\\
254.5,0.05957,2.3370079,0,0,\\
255.5,0.0793,2.4163079,0,0,\\
256.5,0.1018,2.5181079,0,0,\\
257.5,0.1254,2.6435079,0,0,\\
258.5,0.1251,2.7686079,0,0,\\
259.5,0.104,2.8726079,0,0,\\
260.5,0.08551,2.9581179,0,0,\\
261.5,0.0898,3.0479179,0,0,\\
262.5,0.1036,3.1515179,0,0,\\
263.5,0.1658,3.3173179,0,0,\\
264.5,0.2497,3.5670179,0,0,\\
265.5,0.2527,3.8197179,0,0,\\
266.5,0.2494,4.0691179,0,0,\\
267.5,0.2508,4.3199179,0,0,\\
268.5,0.2438,4.5637179,0,0,\\
269.5,0.2389,4.8026179,0,0,\\
270.5,0.2673,5.0699179,0,0,\\
271.5,0.2244,5.2943179,0,0,\\
272.5,0.1974,5.4917179,0,0,\\
273.5,0.1965,5.6882179,0,0,\\
274.5,0.1326,5.8208179,0,0,\\
275.5,0.1751,5.9959179,0,0,\\
276.5,0.2428,6.2387179,0,0,\\
277.5,0.2338,6.4725179,0,0,\\
278.5,0.1593,6.6318179,0,0,\\
279.5,0.08555,6.7173679,0,0,\\
280.5,9.20E-02,6.8093679,2.54E-26,2.54E-26,\\
280.5,9.90E-02,6.9083679,1.09E-24,1.1154E-24,\\
281,1.50E-01,7.0583679,6.13E-24,7.2454E-24,\\
281.5,2.12E-01,7.2703679,2.75E-22,2.82245E-22,\\
282,2.67E-01,7.5373679,2.83E-21,3.11225E-21,\\
282.5,3.03E-01,7.8403679,1.33E-20,1.64122E-20,\\
283,3.25E-01,8.1653679,6.76E-20,8.40122E-20,\\
283.5,3.23E-01,8.4883679,1.46E-19,2.30012E-19,\\
284,2.99E-01,8.7873679,4.98E-18,5.21001E-18,\\
284.5,2.50E-01,9.0373679,2.16E-17,2.681E-17,\\
285,1.76E-01,9.2133679,9.00E-17,1.1681E-16,\\
285.5,1.55E-01,9.3683679,6.44E-16,7.6081E-16,\\
286,2.42E-01,9.6103679,2.35E-15,3.11081E-15,\\
286.5,3.33E-01,9.9433679,1.85E-14,2.16108E-14,\\
287,3.62E-01,10.3053679,7.25E-14,9.41108E-14,\\
287.5,3.39E-01,10.6443679,3.66E-13,4.60111E-13,\\
288,3.11E-01,10.9553679,2.81E-12,3.27011E-12,\\
288.5,3.25E-01,11.2803679,9.07E-12,1.23401E-11,\\
289,3.92E-01,11.6723679,3.50E-11,4.73401E-11,\\
289.5,4.79E-01,12.1513679,1.54E-10,2.0134E-10,\\
290,5.63E-01,12.7143679,5.15E-10,7.1634E-10,\\
290.5,6.06E-01,13.3203679,1.33E-09,2.04634E-09,\\
291,6.18E-01,13.9383679,3.90E-09,5.94634E-09,\\
291.5,5.98E-01,14.5363679,1.44E-08,2.03463E-08,\\
292,5.67E-01,15.1033679,4.08E-08,6.11463E-08,\\
292.5,5.29E-01,15.6323679,7.04E-08,1.31546E-07,\\
293,5.38E-01,16.1703679,1.58E-07,2.89546E-07,\\
293.5,5.49E-01,16.7193679,4.71E-07,7.60546E-07,\\
294,5.33E-01,17.2523679,9.46E-07,1.70655E-06,\\
294.5,5.20E-01,17.7723679,1.60E-06,3.30655E-06,\\
295,5.27E-01,18.2993679,3.22E-06,6.52655E-06,\\
295.5,5.59E-01,18.8583679,8.02E-06,1.45465E-05,\\
296,5.73E-01,19.4313679,1.47E-05,2.92465E-05,\\
296.5,5.21E-01,19.9523679,2.33E-05,5.25465E-05,\\
297,4.78E-01,20.4303679,3.32E-05,8.57465E-05,\\
297.5,5.29E-01,20.9593679,6.79E-05,0.000153647,\\
298,5.28E-01,21.4873679,1.11E-04,0.000264647,\\
298.5,4.68E-01,21.9553679,1.43E-04,0.000407647,\\
299,4.72E-01,22.4273679,2.03E-04,0.000610647,\\
299.5,5.01E-01,22.9283679,3.74E-04,0.000984647,\\
300,4.58E-01,23.3863679,4.56E-04,0.001440647,\\
300.5,4.33E-01,23.8193679,5.72E-04,0.002012647,\\
301,4.63E-01,24.2823679,9.19E-04,0.002931647,\\
301.5,4.78E-01,24.7603679,1.32E-03,0.004251647,\\
302,4.49E-01,25.2093679,1.46E-03,0.005711647,\\
302.5,5.08E-01,25.7173679,2.19E-03,0.007901647,\\
303,6.12E-01,26.3293679,3.73E-03,0.011631647,\\
303.5,6.46E-01,26.9753679,4.80E-03,0.016431647,\\
304,6.21E-01,27.5963679,5.10E-03,0.021531647,\\
304.5,6.26E-01,28.2223679,6.47E-03,0.028001647,\\
305,6.42E-01,28.8643679,8.93E-03,0.036931647,\\
305.5,6.11E-01,29.4753679,1.02E-02,0.047131647,\\
306,5.65E-01,30.0403679,1.02E-02,0.057331647,\\
306.5,5.75E-01,30.6153679,1.16E-02,0.068931647,\\
307,6.05E-01,31.2203679,1.52E-02,0.084131647,\\
307.5,6.31E-01,31.8513679,1.95E-02,0.103631647,\\
308,6.45E-01,32.4963679,2.08E-02,0.124431647,\\
308.5,6.41E-01,33.1373679,2.28E-02,0.147231647,\\
309,5.80E-01,33.7173679,2.23E-02,0.169531647,\\
309.5,5.00E-01,34.2173679,2.37E-02,0.193231647,\\
310,5.33E-01,34.7503679,2.78E-02,0.221031647,\\
310.5,6.52E-01,35.4023679,3.59E-02,0.256931647,\\
311,7.62E-01,36.1643679,4.54E-02,0.302331647,\\
311.5,7.44E-01,36.9083679,4.62E-02,0.348531647,\\
312,7.06E-01,37.6143679,5.09E-02,0.399431647,\\
312.5,6.76E-01,38.2903679,5.38E-02,0.453231647,\\
313,6.94E-01,38.9843679,5.83E-02,0.511531647,\\
313.5,7.24E-01,39.7083679,5.90E-02,0.570531647,\\
314,7.17E-01,40.4253679,6.53E-02,0.635831647,\\
314.5,6.76E-01,41.1013679,7.05E-02,0.706331647,\\
315,6.85E-01,41.7863679,7.37E-02,0.780031647,\\
315.5,6.32E-01,42.4183679,6.48E-02,0.844831647,\\
316,5.87E-01,43.0053679,6.71E-02,0.911931647,\\
316.5,6.49E-01,43.6543679,8.11E-02,0.993031647,\\
317,7.39E-01,44.3933679,9.30E-02,1.086031647,\\
317.5,8.02E-01,45.1953679,9.97E-02,1.185731647,\\
318,7.24E-01,45.9193679,9.58E-02,1.281531647,\\
318.5,6.80E-01,46.5993679,1.00E-01,1.381531647,\\
319,7.06E-01,47.3053679,1.10E-01,1.491531647,\\
319.5,7.33E-01,48.0383679,1.07E-01,1.598531647,\\
320,7.75E-01,48.8133679,1.13E-01,1.711531647,\\
320.5,8.26E-01,49.6393679,1.33E-01,1.844531647,\\
321,7.65E-01,50.4043679,1.34E-01,1.978531647,\\
321.5,7.19E-01,51.1233679,1.28E-01,2.106531647,\\
322,7.35E-01,51.8583679,1.22E-01,2.228531647,\\
322.5,7.12E-01,52.5703679,1.20E-01,2.348531647,\\
323,6.49E-01,53.2193679,1.16E-01,2.464531647,\\
323.5,6.81E-01,53.9003679,1.34E-01,2.598531647,\\
324,7.41E-01,54.6413679,1.49E-01,2.747531647,\\
324.5,7.88E-01,55.4293679,1.55E-01,2.902531647,\\
325,8.29E-01,56.2583679,1.55E-01,3.057531647,\\
325.5,9.14E-01,57.1723679,1.79E-01,3.236531647,\\
326,9.98E-01,58.1703679,2.09E-01,3.445531647,\\
326.5,1.02E+00,59.1903679,2.22E-01,3.667531647,\\
327,1.00E+00,60.1903679,2.18E-01,3.885531647,\\
327.5,9.87E-01,61.1773679,2.13E-01,4.098531647,\\
328,9.57E-01,62.1343679,1.98E-01,4.296531647,\\
328.5,9.34E-01,63.0683679,2.07E-01,4.503531647,\\
329,1.00E+00,64.0683679,2.33E-01,4.736531647,\\
329.5,1.10E+00,65.1683679,2.59E-01,4.995531647,\\
330,1.11E+00,66.2783679,2.62E-01,5.257531647,\\
330.5,1.04E+00,67.3183679,2.41E-01,5.498531647,\\
331,9.91E-01,68.3093679,2.28E-01,5.726531647,\\
331.5,9.94E-01,69.3033679,2.36E-01,5.962531647,\\
332,9.93E-01,70.2963679,2.45E-01,6.207531647,\\
332.5,9.80E-01,71.2763679,2.47E-01,6.454531647,\\
333,9.64E-01,72.2403679,2.43E-01,6.697531647,\\
333.5,9.37E-01,73.1773679,2.33E-01,6.930531647,\\
334,9.56E-01,74.1333679,2.38E-01,7.168531647,\\
334.5,9.89E-01,75.1223679,2.54E-01,7.422531647,\\
335,1.01E+00,76.1323679,2.65E-01,7.687531647,\\
335.5,9.75E-01,77.1073679,2.59E-01,7.946531647,\\
336,8.90E-01,77.9973679,2.38E-01,8.184531647,\\
336.5,8.29E-01,78.8263679,2.21E-01,8.405531647,\\
337,8.18E-01,79.6443679,2.18E-01,8.623531647,\\
337.5,8.77E-01,80.5213679,2.34E-01,8.857531647,\\
338,9.25E-01,81.4463679,2.53E-01,9.110531647,\\
338.5,9.58E-01,82.4043679,2.65E-01,9.375531647,\\
339,9.69E-01,83.3733679,2.71E-01,9.646531647,\\
339.5,9.89E-01,84.3623679,2.78E-01,9.924531647,\\
340,1.05E+00,85.4123679,2.97E-01,10.22153165,\\
340.5,1.05E+00,86.4623679,2.97E-01,10.51853165,\\
341,9.71E-01,87.4333679,2.79E-01,10.79753165,\\
341.5,9.59E-01,88.3923679,2.79E-01,11.07653165,\\
342,9.96E-01,89.3883679,2.91E-01,11.36753165,\\
342.5,1.03E+00,90.4183679,3.03E-01,11.67053165,\\
343,1.04E+00,91.4583679,3.09E-01,11.97953165,\\
343.5,9.83E-01,92.4413679,2.92E-01,12.27153165,\\
344,8.54E-01,93.2953679,2.54E-01,12.52553165,\\
344.5,8.13E-01,94.1083679,2.44E-01,12.76953165,\\
345,9.16E-01,95.0243679,2.79E-01,13.04853165,\\
345.5,9.70E-01,95.9943679,2.98E-01,13.34653165,\\
346,9.43E-01,96.9373679,2.91E-01,13.63753165,\\
346.5,9.56E-01,97.8933679,2.97E-01,13.93453165,\\
347,9.70E-01,98.8633679,3.03E-01,14.23753165,\\
347.5,9.33E-01,99.7963679,2.94E-01,14.53153165,\\
348,9.25E-01,100.7213679,2.93E-01,14.82453165,\\
348.5,9.37E-01,101.6583679,2.99E-01,15.12353165,\\
349,8.99E-01,102.5573679,2.89E-01,15.41253165,\\
349.5,9.20E-01,103.4773679,2.97E-01,15.70953165,\\
350,1.01E+00,104.4873679,3.29E-01,16.03853165,\\
350.5,1.08E+00,105.5673679,3.55E-01,16.39353165,\\
351,1.05E+00,106.6173679,3.46E-01,16.73953165,\\
351.5,1.01E+00,107.6273679,3.34E-01,17.07353165,\\
352,9.84E-01,108.6113679,3.27E-01,17.40053165,\\
352.5,9.26E-01,109.5373679,3.10E-01,17.71053165,\\
353,9.80E-01,110.5173679,3.30E-01,18.04053165,\\
353.5,1.08E+00,111.5973679,3.64E-01,18.40453165,\\
354,1.13E+00,112.7273679,3.85E-01,18.78953165,\\
354.5,1.14E+00,113.8673679,3.90E-01,19.17953165,\\
355,1.14E+00,115.0073679,3.91E-01,19.57053165,\\
355.5,1.10E+00,116.1073679,3.79E-01,19.94953165,\\
356,1.03E+00,117.1373679,3.56E-01,20.30553165,\\
356.5,9.59E-01,118.0963679,3.35E-01,20.64053165,\\
357,8.42E-01,118.9383679,2.95E-01,20.93553165,\\
357.5,8.50E-01,119.7883679,3.00E-01,21.23553165,\\
358,7.89E-01,120.5773679,2.79E-01,21.51453165,\\
358.5,7.31E-01,121.3083679,2.60E-01,21.77453165,\\
359,8.58E-01,122.1663679,3.07E-01,22.08153165,\\
359.5,1.03E+00,123.1963679,3.70E-01,22.45153165,\\
360,1.09E+00,124.2863679,3.92E-01,22.84353165,\\
360.5,1.03E+00,125.3163679,3.72E-01,23.21553165,\\
361,9.42E-01,126.2583679,3.43E-01,23.55853165,\\
361.5,9.18E-01,127.1763679,3.36E-01,23.89453165,\\
362,9.58E-01,128.1343679,3.54E-01,24.24853165,\\
362.5,1.05E+00,129.1843679,3.88E-01,24.63653165,\\
363,1.07E+00,130.2543679,4.00E-01,25.03653165,\\
363.5,1.04E+00,131.2943679,3.90E-01,25.42653165,\\
364,1.07E+00,132.3643679,4.05E-01,25.83153165,\\
364.5,1.06E+00,133.4243679,4.02E-01,26.23353165,\\
365,1.10E+00,134.5243679,4.18E-01,26.65153165,\\
365.5,1.20E+00,135.7243679,4.61E-01,27.11253165,\\
366,1.29E+00,137.0143679,4.95E-01,27.60753165,\\
366.5,1.28E+00,138.2943679,4.97E-01,28.10453165,\\
367,1.26E+00,139.5543679,4.89E-01,28.59353165,\\
367.5,1.23E+00,140.7843679,4.80E-01,29.07353165,\\
368,1.16E+00,141.9443679,4.53E-01,29.52653165,\\
368.5,1.15E+00,143.0943679,4.51E-01,29.97753165,\\
369,1.19E+00,144.2843679,4.72E-01,30.44953165,\\
369.5,1.28E+00,145.5643679,5.09E-01,30.95853165,\\
370,1.29E+00,146.8543679,5.17E-01,31.47553165,\\
370.5,1.17E+00,148.0243679,4.68E-01,31.94353165,\\
371,1.18E+00,149.2043679,4.76E-01,32.41953165,\\
371.5,1.22E+00,150.4243679,4.96E-01,32.91553165,\\
372,1.14E+00,151.5643679,4.65E-01,33.38053165,\\
372.5,1.09E+00,152.6543679,4.44E-01,33.82453165,\\
373,1.04E+00,153.6943679,4.28E-01,34.25253165,\\
373.5,9.39E-01,154.6333679,3.87E-01,34.63953165,\\
374,9.34E-01,155.5673679,3.87E-01,35.02653165,\\
374.5,9.25E-01,156.4923679,3.84E-01,35.41053165,\\
375,9.85E-01,157.4773679,4.11E-01,35.82153165,\\
375.5,1.09E+00,158.5673679,4.55E-01,36.27653165,\\
376,1.12E+00,159.6873679,4.72E-01,36.74853165,\\
376.5,1.10E+00,160.7873679,4.65E-01,37.21353165,\\
377,1.18E+00,161.9673679,5.00E-01,37.71353165,\\
377.5,1.31E+00,163.2773679,5.59E-01,38.27253165,\\
378,1.41E+00,164.6873679,6.03E-01,38.87553165,\\
378.5,1.38E+00,166.0673679,5.89E-01,39.46453165,\\
379,1.23E+00,167.2973679,5.26E-01,39.99053165,\\
379.5,1.10E+00,168.3973679,4.73E-01,40.46353165,\\
380,1.15E+00,169.5473679,4.98E-01,40.96153165,\\
380.5,1.23E+00,170.7773679,5.34E-01,41.49553165,\\
381,1.25E+00,172.0273679,5.44E-01,42.03953165,\\
381.5,1.12E+00,173.1473679,4.91E-01,42.53053165,\\
382,9.54E-01,174.1013679,4.20E-01,42.95053165,\\
382.5,8.23E-01,174.9243679,3.64E-01,43.31453165,\\
383,7.36E-01,175.6603679,3.26E-01,43.64053165,\\
383.5,7.11E-01,176.3713679,3.17E-01,43.95753165,\\
384,8.21E-01,177.1923679,3.67E-01,44.32453165,\\
384.5,9.86E-01,178.1783679,4.42E-01,44.76653165,\\
385,1.08E+00,179.2583679,4.86E-01,45.25253165,\\
385.5,1.03E+00,180.2883679,4.65E-01,45.71753165,\\
386,9.91E-01,181.2793679,4.50E-01,46.16753165,\\
386.5,1.03E+00,182.3093679,4.68E-01,46.63553165,\\
387,1.04E+00,183.3493679,4.73E-01,47.10853165,\\
387.5,1.02E+00,184.3693679,4.67E-01,47.57553165,\\
388,1.01E+00,185.3793679,4.64E-01,48.03953165,\\
388.5,9.97E-01,186.3763679,4.61E-01,48.50053165,\\
389,1.08E+00,187.4563679,5.01E-01,49.00153165,\\
389.5,1.20E+00,188.6563679,5.56E-01,49.55753165,\\
390,1.25E+00,189.9063679,5.85E-01,50.14253165,\\
390.5,1.26E+00,191.1663679,5.90E-01,50.73253165,\\
391,1.33E+00,192.4963679,6.26E-01,51.35853165,\\
391.5,1.35E+00,193.8463679,6.36E-01,51.99453165,\\
392,1.24E+00,195.0863679,5.87E-01,52.58153165,\\
392.5,1.03E+00,196.1163679,4.90E-01,53.07153165,\\
393,7.45E-01,196.8613679,3.55E-01,53.42653165,\\
393.5,5.91E-01,197.4523679,2.83E-01,53.70953165,\\
394,7.67E-01,198.2193679,3.68E-01,54.07753165,\\
394.5,1.06E+00,199.2793679,5.08E-01,54.58553165,\\
395,1.25E+00,200.5293679,6.01E-01,55.18653165,\\
395.5,1.32E+00,201.8493679,6.41E-01,55.82753165,\\
396,1.16E+00,203.0093679,5.64E-01,56.39153165,\\
396.5,8.43E-01,203.8523679,4.11E-01,56.80253165,\\
397,6.52E-01,204.5043679,3.19E-01,57.12153165,\\
397.5,9.61E-01,205.4653679,4.72E-01,57.59353165,\\
398,1.30E+00,206.7653679,6.39E-01,58.23253165,\\
398.5,1.53E+00,208.2953679,7.56E-01,58.98853165,\\
399,1.62E+00,209.9153679,8.04E-01,59.79253165,\\
399.5,1.67E+00,211.5853679,8.30E-01,60.62253165,\\
400,1.69E+00,213.2753679,8.40E-01,61.46253165,\\
401,1.75E+00,215.0253679,8.77E-01,62.33953165,\\
402,1.81E+00,216.8353679,9.14E-01,63.25353165,\\
403,1.74E+00,218.5753679,8.82E-01,64.13553165,\\
404,1.76E+00,220.3353679,8.98E-01,65.03353165,\\
405,1.72E+00,222.0553679,8.78E-01,65.91153165,\\
406,1.67E+00,223.7253679,8.59E-01,66.77053165,\\
407,1.63E+00,225.3553679,8.45E-01,67.61553165,\\
408,1.70E+00,227.0553679,8.85E-01,68.50053165,\\
409,1.81E+00,228.8653679,9.47E-01,69.44753165,\\
410,1.54E+00,230.4053679,8.09E-01,70.25653165,\\
411,1.72E+00,232.1253679,9.08E-01,71.16453165,\\
412,1.82E+00,233.9453679,9.67E-01,72.13153165,\\
413,1.74E+00,235.6853679,9.30E-01,73.06153165,\\
414,1.71E+00,237.3953679,9.21E-01,73.98253165,\\
415,1.77E+00,239.1653679,9.56E-01,74.93853165,\\
416,1.82E+00,240.9853679,9.86E-01,75.92453165,\\
417,1.77E+00,242.7553679,9.64E-01,76.88853165,\\
418,1.69E+00,244.4453679,9.24E-01,77.81253165,\\
419,1.75E+00,246.1953679,9.64E-01,78.77653165,\\
420,1.60E+00,247.7953679,8.85E-01,79.66153165,\\
421,1.81E+00,249.6053679,1.01E+00,80.67153165,\\
422,1.78E+00,251.3853679,9.95E-01,81.66653165,\\
423,1.72E+00,253.1053679,9.65E-01,82.63153165,\\
424,1.71E+00,254.8153679,9.62E-01,83.59353165,\\
425,1.76E+00,256.5753679,9.93E-01,84.58653165,\\
426,1.70E+00,258.2753679,9.67E-01,85.55353165,\\
427,1.64E+00,259.9153679,9.36E-01,86.48953165,\\
428,1.65E+00,261.5653679,9.46E-01,87.43553165,\\
429,1.52E+00,263.0853679,8.78E-01,88.31353165,\\
430,1.21E+00,264.2953679,7.01E-01,89.01453165,\\
431,1.10E+00,265.3953679,6.38E-01,89.65253165,\\
432,1.82E+00,267.2153679,1.06E+00,90.71253165,\\
433,1.69E+00,268.9053679,9.91E-01,91.70353165,\\
434,1.56E+00,270.4653679,9.17E-01,92.62053165,\\
435,1.71E+00,272.1753679,1.01E+00,93.63053165,\\
436,1.87E+00,274.0453679,1.11E+00,94.74053165,\\
437,1.90E+00,275.9453679,1.13E+00,95.87053165,\\
438,1.66E+00,277.6053679,9.94E-01,96.86453165,\\
439,1.60E+00,279.2053679,9.58E-01,97.82253165,\\
440,1.83E+00,281.0353679,1.10E+00,98.92253165,\\
441,1.80E+00,282.8353679,1.09E+00,100.0125316,\\
442,1.92E+00,284.7553679,1.16E+00,101.1725316,\\
443,1.95E+00,286.7053679,1.18E+00,102.3525316,\\
444,1.89E+00,288.5953679,1.15E+00,103.5025316,\\
445,1.97E+00,290.5653679,1.20E+00,104.7025316,\\
446,1.76E+00,292.3253679,1.08E+00,105.7825316,\\
447,1.99E+00,294.3153679,1.23E+00,107.0125316,\\
448,2.01E+00,296.3253679,1.24E+00,108.2525316,\\
449,2.00E+00,298.3253679,1.24E+00,109.4925316,\\
450,2.07E+00,300.3953679,1.29E+00,110.7825316,\\
451,2.14E+00,302.5353679,1.34E+00,112.1225316,\\
452,2.05E+00,304.5853679,1.28E+00,113.4025316,\\
453,1.89E+00,306.4753679,1.19E+00,114.5925316,\\
454,2.02E+00,308.4953679,1.27E+00,115.8625316,\\
455,2.00E+00,310.4953679,1.27E+00,117.1325316,\\
456,2.06E+00,312.5553679,1.31E+00,118.4425316,\\
457,2.08E+00,314.6353679,1.32E+00,119.7625316,\\
458,2.03E+00,316.6653679,1.29E+00,121.0525316,\\
459,2.01E+00,318.6753679,1.29E+00,122.3425316,\\
460,2.00E+00,320.6753679,1.28E+00,123.6225316,\\
461,2.06E+00,322.7353679,1.33E+00,124.9525316,\\
462,2.08E+00,324.8153679,1.34E+00,126.2925316,\\
463,2.08E+00,326.8953679,1.35E+00,127.6425316,\\
464,2.02E+00,328.9153679,1.31E+00,128.9525316,\\
465,1.98E+00,330.8953679,1.29E+00,130.2425316,\\
466,2.02E+00,332.9153679,1.32E+00,131.5625316,\\
467,1.93E+00,334.8453679,1.26E+00,132.8225316,\\
468,2.01E+00,336.8553679,1.32E+00,134.1425316,\\
469,2.02E+00,338.8753679,1.32E+00,135.4625316,\\
470,1.94E+00,340.8153679,1.27E+00,136.7325316,\\
471,1.97E+00,342.7853679,1.30E+00,138.0325316,\\
472,2.07E+00,344.8553679,1.37E+00,139.4025316,\\
473,1.99E+00,346.8453679,1.31E+00,140.7125316,\\
474,2.01E+00,348.8553679,1.33E+00,142.0425316,\\
475,2.08E+00,350.9353679,1.38E+00,143.4225316,\\
476,2.01E+00,352.9453679,1.33E+00,144.7525316,\\
477,2.03E+00,354.9753679,1.34E+00,146.0925316,\\
478,2.09E+00,357.0653679,1.38E+00,147.4725316,\\
479,2.04E+00,359.1053679,1.36E+00,148.8325316,\\
480,2.07E+00,361.1753679,1.38E+00,150.2125316,\\
481,2.06E+00,363.2353679,1.38E+00,151.5925316,\\
482,2.06E+00,365.2953679,1.39E+00,152.9825316,\\
483,2.03E+00,367.3253679,1.37E+00,154.3525316,\\
484,1.99E+00,369.3153679,1.35E+00,155.7025316,\\
485,1.98E+00,371.2953679,1.35E+00,157.0525316,\\
486,1.60E+00,372.8953679,1.09E+00,158.1425316,\\
487,1.79E+00,374.6853679,1.22E+00,159.3625316,\\
488,1.94E+00,376.6253679,1.33E+00,160.6925316,\\
489,1.82E+00,378.4453679,1.25E+00,161.9425316,\\
490,2.03E+00,380.4753679,1.40E+00,163.3425316,\\
491,1.95E+00,382.4253679,1.34E+00,164.6825316,\\
492,1.86E+00,384.2853679,1.28E+00,165.9625316,\\
493,1.98E+00,386.2653679,1.37E+00,167.3325316,\\
494,1.93E+00,388.1953679,1.34E+00,168.6725316,\\
495,2.05E+00,390.2453679,1.42E+00,170.0925316,\\
496,1.95E+00,392.1953679,1.35E+00,171.4425316,\\
497,1.98E+00,394.1753679,1.38E+00,172.8225316,\\
498,1.92E+00,396.0953679,1.34E+00,174.1625316,\\
499,1.92E+00,398.0153679,1.34E+00,175.5025316,\\
500,1.92E+00,399.9353679,1.34E+00,176.8425316,\\
501,1.86E+00,401.7953679,1.30E+00,178.1425316,\\
502,1.86E+00,403.6553679,1.30E+00,179.4425316,\\
503,1.95E+00,405.6053679,1.36E+00,180.8025316,\\
504,1.83E+00,407.4353679,1.27E+00,182.0725316,\\
505,1.95E+00,409.3853679,1.36E+00,183.4325316,\\
506,2.03E+00,411.4153679,1.42E+00,184.8525316,\\
507,1.94E+00,413.3553679,1.35E+00,186.2025316,\\
